77930,0.5,0.07868852458999717,0.5985714285714282
0,0.45833333333333337,0.09729729729711586,0.6421428571428567
10,0.5,0.07692307692300294,0.03999999999999997
20,0.5818452380952381,0.07692307692300294,0.03999999999999997
30,0.5223214285714286,0.07692307692300294,0.03999999999999997
40,0.5260416666666667,0.08080808080799098,0.21999999999999986
50,0.48586309523809523,0.08911917098434663,0.3721428571428569
60,0.5200892857142857,0.07981580966991007,0.1435714285714285
70,0.5494791666666667,0.08006158583517539,0.14642857142857132
80,0.5104166666666666,0.0809352517984655,0.26999999999999985
90,0.5037202380952381,0.08140462889057701,0.17785714285714274
100,0.5483630952380952,0.08197989172458844,0.15214285714285705
110,0.5174851190476191,0.08584474885835044,0.2849999999999998
120,0.5327380952380952,0.07783182765802109,0.05214285714285711
130,0.49702380952380953,0.09195402298804703,0.943571428571428
140,0.5018601190476191,0.08144796380075033,0.5649999999999996
150,0.5085565476190477,0.08984374999980517,0.6671428571428567
160,0.4854910714285714,0.0854961832059505,0.5721428571428567
170,0.48325892857142855,0.08066429418730184,0.4464285714285711
180,0.4821428571428571,0.08012326656378685,0.5735714285714282
190,0.5178571428571428,0.07783182765802109,0.05214285714285711
200,0.5364583333333333,0.07943925233622116,0.7185714285714281
210,0.5081845238095237,0.08185053380764976,0.631428571428571
220,0.5334821428571428,0.07904548844138157,0.11785714285714279
230,0.48139880952380953,0.0845771144276209,0.7371428571428567
240,0.48325892857142855,0.0856760374831277,0.5121428571428568
250,0.46614583333333337,0.08580858085797019,0.40642857142857114
260,0.4650297619047619,0.10610079575571522,0.7592857142857138
270,0.5710565476190477,0.08048595292322915,0.13499999999999993
280,0.5193452380952381,0.08350730688924275,0.3728571428571426
290,0.5174851190476191,0.08232445520572484,0.18785714285714272
300,0.46837797619047616,0.08932038834932074,0.6649999999999996
310,0.46465773809523814,0.09068010075553641,0.484285714285714
320,0.5680803571428572,0.07962529273981894,0.7192857142857139
330,0.5212053571428571,0.0815956482319979,0.27642857142857125
340,0.5022321428571428,0.07910750507088678,0.3514285714285712
350,0.5502232142857143,0.07017543859639781,0.2428571428571427
360,0.5539434523809523,0.07597765363116761,0.40928571428571403
370,0.4642857142857143,0.1068702290072975,0.8328571428571423
380,0.5558035714285714,0.07366771159866216,0.1557142857142856
390,0.5022321428571428,0.08477842003843356,0.32142857142857123
400,0.5200892857142857,0.07941653160445143,0.18857142857142845
410,0.5178571428571428,0.07922272047824566,0.11999999999999993
420,0.46837797619047616,0.0882723833542193,0.48357142857142826
430,0.5,0.08510638297854456,0.631428571428571
440,0.48251488095238093,0.08429118773936208,0.31714285714285695
450,0.46837797619047616,0.0929203539820838,0.7071428571428566
460,0.4854910714285714,0.0804597701146725,0.7714285714285709
470,0.5498511904761905,0.07745504840933079,0.04714285714285711
480,0.5003720238095238,0.08568646543319776,0.32928571428571407
490,0.48511904761904756,0.08695652173865406,0.9399999999999994
500,0.5,0.08400357462010154,0.2678571428571427
510,0.49441964285714285,0.09803921568577931,0.9342857142857137
520,0.5398065476190477,0.07846039970384355,0.11071428571428564
530,0.5,0.08488612836428001,0.36857142857142833
540,0.5353422619047619,0.07853403141351961,0.24571428571428555
550,0.48363095238095233,0.09497206703884224,0.768571428571428
560,0.5565476190476191,0.08247422680387673,0.7457142857142852
