FilePath,SpeakerID
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/61_70970_0038.pickle,61
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1580_141084_0031.pickle,1580
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0021.pickle,6829
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/61_70970_0013.pickle,61
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6930_76324_0023.pickle,6930
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/260_123440_0011.pickle,260
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1188_133604_0033.pickle,1188
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0034.pickle,6829
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1995_1837_0005.pickle,1995
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0026.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1995_1837_0010.pickle,1995
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/4992_41797_0016.pickle,4992
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0031.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1580_141084_0042.pickle,1580
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6930_76324_0018.pickle,6930
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/237_134500_0013.pickle,237
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6930_81414_0004.pickle,6930
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/5683_32879_0003.pickle,5683
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0019.pickle,1284
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0001.pickle,1284
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1995_1837_0002.pickle,1995
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/3570_5695_0014.pickle,3570
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/7176_92135_0034.pickle,7176
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1320_122617_0018.pickle,1320
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/3570_5695_0005.pickle,3570
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2300_131720_0034.pickle,2300
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0036.pickle,6829
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6930_81414_0009.pickle,6930
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/5683_32879_0024.pickle,5683
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1995_1837_0025.pickle,1995
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1320_122617_0035.pickle,1320
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/3570_5695_0007.pickle,3570
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1580_141084_0008.pickle,1580
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8455_210777_0041.pickle,8455
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/672_122797_0047.pickle,672
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68769_0049.pickle,6829
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1221_135767_0009.pickle,1221
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/7021_85628_0022.pickle,7021
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6930_81414_0016.pickle,6930
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/6829_68771_0014.pickle,6829
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0046.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/4507_16021_0055.pickle,4507
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1284_1181_0017.pickle,1284
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/7021_85628_0001.pickle,7021
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/5142_36377_0009.pickle,5142
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/5105_28241_0011.pickle,5105
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/121_127105_0032.pickle,121
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/237_134500_0025.pickle,237
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/237_134500_0019.pickle,237
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/672_122797_0058.pickle,672
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/7729_102255_0040.pickle,7729
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1580_141084_0019.pickle,1580
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/3575_170457_0035.pickle,3575
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/4446_2275_0011.pickle,4446
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/7127_75947_0032.pickle,7127
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/260_123288_0022.pickle,260
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1221_135767_0015.pickle,1221
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/4970_29095_0008.pickle,4970
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/237_134500_0016.pickle,237
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/237_134500_0018.pickle,237
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/1221_135767_0024.pickle,1221
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/7729_102255_0042.pickle,7729
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2830_3980_0070.pickle,2830
