FilePath,SpeakerID
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0000.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0001.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0002.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0003.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0004.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0005.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0006.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0007.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0008.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0009.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0010.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0011.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0012.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0013.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0014.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0015.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0016.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0017.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0018.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0019.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0020.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0021.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0022.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0023.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0024.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0025.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0026.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0027.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0028.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0029.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/2094_142345_0030.pickle,2094
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0000.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0001.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0002.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0003.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0004.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0005.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0006.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0007.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0008.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0009.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0010.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0011.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0012.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0013.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0014.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0015.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0016.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0017.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0018.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0019.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0020.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8230_279154_0021.pickle,8230
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0000.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0001.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0002.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0003.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0004.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0005.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0006.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0007.pickle,8555
/home/qmh/Projects/Datasets/LibriSpeech_O/test-clean/8555_284447_0008.pickle,8555
